,id,actor_name,character,film_name,year
38380,38380,Jennifer Kristen Howell,Cora Tull,As I Lay Dying,2013
38381,38381,Casey Dillard,Young Addie,As I Lay Dying,2013
38382,38382,Coby Batty,Gillespie,As I Lay Dying,2013
38383,38383,Kenny Cook,Grummet,As I Lay Dying,2013
38384,38384,Marion Cotillard,Ewa Cybulski,The Immigrant,2013
38385,38385,Jeremy Renner,Orlando the Magician,The Immigrant,2013
38386,38386,Joaquin Phoenix,Bruno Weiss,The Immigrant,2013
38387,38387,Dagmara Domi?czyk,Belva,The Immigrant,2013
38388,38388,Angela Sarafyan,Magda Cybulski,The Immigrant,2013
38389,38389,DeeDee Luxe,Bandits Roost Tart,The Immigrant,2013
38390,38390,Ilia Volok,Voytek,The Immigrant,2013
38391,38391,Gabriel Rush,Delivery Boy,The Immigrant,2013
38392,38392,Antoni Corone,Thomas MacNally,The Immigrant,2013
38393,38393,Glenn Fleshler,Suited Man,The Immigrant,2013
38394,38394,George Aloi,Ellis Island Minister,The Immigrant,2013
38395,38395,Susan Gardner,Bruno's Girl,The Immigrant,2013
38396,38396,Dylan Hartigan,Roger,The Immigrant,2013
38397,38397,Tom Stratford,Bruno's Cousin,The Immigrant,2013
38398,38398,Kevin Cannon,Missionary,The Immigrant,2013
38399,38399,Reese Witherspoon,Carrie Davis,The Good Lie,2013
38400,38400,Song Kang-ho,Namgoong Minsu,Snow Piercer,2013
38401,38401,Chris Evans,Curtis,Snow Piercer,2013
38402,38402,Alison Pill,Teacher,Snow Piercer,2013
38403,38403,Tilda Swinton,Mason,Snow Piercer,2013
38404,38404,Jamie Bell,Edgar,Snow Piercer,2013
38405,38405,Ed Harris,Wilford,Snow Piercer,2013
38406,38406,John Hurt,Gilliam,Snow Piercer,2013
38407,38407,Octavia Spencer,Tanya,Snow Piercer,2013
38408,38408,Ewen Bremner,Andrew,Snow Piercer,2013
38409,38409,Luke Pasqualino,Grey,Snow Piercer,2013
38410,38410,Najarra Townsend,Samantha,Contracted,2013
38411,38411,Caroline Williams,Sam's Mom,Contracted,2013
38412,38412,Alice Macdonald,Alice,Contracted,2013
38413,38413,Katie Stegeman,Nikki,Contracted,2013
38414,38414,Matt Mercer,Riley,Contracted,2013
38415,38415,Charley Koontz,Zain,Contracted,2013
38416,38416,Simon Barrett,BJ,Contracted,2013
38417,38417,Ruben Pla,Doctor,Contracted,2013
38418,38418,Dave Holmes,Therapist,Contracted,2013
38419,38419,Celia Finkelstein,Woman #1,Contracted,2013
38420,38420,Laura Baggett,Woman #2,Contracted,2013
38421,38421,David Baughman,Customer #1,Contracted,2013
38422,38422,Matt Blackwood,Saleem,Contracted,2013
38423,38423,Andre Boyer,Sign-In Man,Contracted,2013
38424,38424,Rebecca Brownlee,Customer #2,Contracted,2013
38425,38425,Chris Burgos,Camplen,Contracted,2013
38426,38426,Christopher Candy,Pick-Up Guy,Contracted,2013
38427,38427,Lionel D. Carson,Cop,Contracted,2013
38428,38428,Kaela Crawford,Co-Worker #1,Contracted,2013
38429,38429,David Gomez,Party Guy,Contracted,2013
38430,38430,Jennifer Gonzalez,The Nurse,Contracted,2013
38431,38431,Roderick Griffin,Man,Contracted,2013
38432,38432,Jordan Iheaso,Benjamin Peyser,Contracted,2013
38433,38433,Jessica Joan,Date Girl,Contracted,2013
38434,38434,Phillis Kemp,Woman in Cafe,Contracted,2013
38435,38435,Mike Jerome Putnam,Police Officer,Contracted,2013
38436,38436,Lissy Smith,Kent Finkleberg,Contracted,2013
38437,38437,E-Kan Soong,George,Contracted,2013
38438,38438,Allison Scagliotti,Leah,Chastity Bites,2013
38439,38439,Francia Almendarez,Katharine,Chastity Bites,2013
38440,38440,Louise Griffiths,Liz,Chastity Bites,2013
38441,38441,Eduardo Rioseco,Paul,Chastity Bites,2013
38442,38442,Chlo? Crampton,Kelly,Chastity Bites,2013
38443,38443,Amy Okuda,Ashley,Chastity Bites,2013
38444,38444,Sarah Stouffer,Britney,Chastity Bites,2013
38445,38445,Lindsey Morgan,Noemi,Chastity Bites,2013
38446,38446,Laura Niemi,Jillian,Chastity Bites,2013
38447,38447,Diana Chiritescu,Ilona,Chastity Bites,2013
38448,38448,Lisa Cordileone,Abby,Easy Abby: How to Make Love More Difficult,2013
38449,38449,Emily Shain,Sara,Easy Abby: How to Make Love More Difficult,2013
38450,38450,Leeron Silberberg,Kelly,Easy Abby: How to Make Love More Difficult,2013
38451,38451,Fawzia Mirza,Bobbie,Easy Abby: How to Make Love More Difficult,2013
38452,38452,Karmine Byrne,Carolyn,Easy Abby: How to Make Love More Difficult,2013
38453,38453,Brian Plocharczyk,Charlie,Easy Abby: How to Make Love More Difficult,2013
38454,38454,Amy Dellagiarino,Nancy,Easy Abby: How to Make Love More Difficult,2013
38455,38455,Britt-Marie Sivertsen,Paula,Easy Abby: How to Make Love More Difficult,2013
38456,38456,Laura Chernicky,Eileen,Easy Abby: How to Make Love More Difficult,2013
38457,38457,Carolyn Minor,Haley,Easy Abby: How to Make Love More Difficult,2013
38458,38458,Mouzam Makkar,Danielle,Easy Abby: How to Make Love More Difficult,2013
38459,38459,Haviland Stillwell,Lydia,Easy Abby: How to Make Love More Difficult,2013
38467,38467,Billy Zane,,Border Run,2012
38468,38468,Sharon Stone,,Border Run,2012
38472,38472,Fawad Mohammadi,Rafi,Buzkashi Boys,2012
38473,38473,Jawanmard Paiz,Ahmad,Buzkashi Boys,2012
38474,38474,Wali Talash,Rafi's Father,Buzkashi Boys,2012
38475,38475,Jawan Mard Homayoun,,Buzkashi Boys,2012
38476,38476,Mikhail Galustyan,Garik,Ticket to Vegas,2013
38477,38477,Danny Trejo,Mister Chich,Ticket to Vegas,2013
38478,38478,Guillermo D?az,Detektiv Garsia,Ticket to Vegas,2013
38479,38479,Oleg Taktarov,Borya,Ticket to Vegas,2013
38480,38480,Kym Whitley,Monik,Ticket to Vegas,2013
38481,38481,Christopher Robin Miller,Dekster,Ticket to Vegas,2013
38482,38482,Robert Bear,Prodavets,Ticket to Vegas,2013
38483,38483,Vladimir Yaglych,Dima,Ticket to Vegas,2013
38484,38484,Josh McLerran,??p Zombi,Ticket to Vegas,2013
38485,38485,Heather Graham,Jade,The Hangover Part III,2013
38486,38486,Bradley Cooper,Phil,The Hangover Part III,2013
38487,38487,Ed Helms,Stu,The Hangover Part III,2013
38488,38488,Zach Galifianakis,Alan,The Hangover Part III,2013
38489,38489,Justin Bartha,Doug,The Hangover Part III,2013
38490,38490,Ken Jeong,Mr. Chow,The Hangover Part III,2013
38542,38542,Dante Basco,,The Devil's Dozen,2012
38543,38543,Jeremy London,Driver,The Devil's Dozen,2012
38544,38544,Eric Roberts,,The Devil's Dozen,2012
38545,38545,C. Thomas Howell,,The Devil's Dozen,2012
38546,38546,Jake Busey,,The Devil's Dozen,2012
38547,38547,Grace Johnston,,The Devil's Dozen,2012
38548,38548,Omar Gooding,,The Devil's Dozen,2012
38549,38549,William McNamara,,The Devil's Dozen,2012
38550,38550,William Morgan Sheppard,,The Devil's Dozen,2012
38551,38551,Gianni Capaldi,,The Devil's Dozen,2012
38552,38552,Erik Aud?,,The Devil's Dozen,2012
38553,38553,Michael Cade,,The Devil's Dozen,2012
38554,38554,Sophie Turner,Sophie,The Devil's Dozen,2012
38555,38555,Carla Toutz,,The Devil's Dozen,2012
38556,38556,Bill Parks,Brian,The Devil's Dozen,2012
38557,38557,Paul Sizemore,,The Devil's Dozen,2012
38558,38558,Liz Wicker,Wicker,The Devil's Dozen,2012
38559,38559,Dante Basco,D. Phillips,Murder101,2012
38560,38560,Tom Sizemore,FBI Agent Ridley,Murder101,2012
38561,38561,Malaak Hattab,Katie,Murder101,2012
38562,38562,Sheldon Robins,Detective L. Caterson,Murder101,2012
38563,38563,Cathryn de Prume,Susan,Murder101,2012
38564,38564,Percy Daggs III,Carlyle,Murder101,2012
38565,38565,Randy Irwin,Professor,Murder101,2012
38598,38598,Jonas Armstrong,Elek Cohen,Walking with the Enemy,2012
38599,38599,Andrew Brooke,Capt. Varga,Walking with the Enemy,2012
38600,38600,William Hope,Carl Lutz,Walking with the Enemy,2012
38601,38601,Mark Wells,Ferenc Jacobson,Walking with the Enemy,2012
38602,38602,Hannah Tointon,Hannah Schoen,Walking with the Enemy,2012
38603,38603,David Leon,Lajos,Walking with the Enemy,2012
38604,38604,Patrick Toomey,Wisliceny,Walking with the Enemy,2012
38605,38605,Simon Kunz,Jozsef Juhasz,Walking with the Enemy,2012
38606,38606,Mark Wingett,Sorenzi,Walking with the Enemy,2012
38607,38607,Robert Jezek,Janos Balacz,Walking with the Enemy,2012
38608,38608,Jade Moulla,Sofi Cohen,Walking with the Enemy,2012
38609,38609,Simon Dutton,Miklos Schoen,Walking with the Enemy,2012
38610,38610,Richard Albrecht,Rabbi Cohen,Walking with the Enemy,2012
38611,38611,Charles De'Ath,Lt. Krieger,Walking with the Enemy,2012
38612,38612,Charles Hubbell,Adolf Eichmann,Walking with the Enemy,2012
38773,38773,Keith Allen,Minto,Vinyl,2012
38774,38774,Phil Daniels,Johnny Jones,Vinyl,2012
38775,38775,Jamie Blackley,Drainpipe,Vinyl,2012
38776,38776,Julia Ford,Jules,Vinyl,2012
38777,38777,Perry Benson,Robbie,Vinyl,2012
38778,38778,Jynine James,Mourner,Vinyl,2012
38779,38779,Alexa Davies,Flora,Vinyl,2012
38780,38780,Christopher Roy Turner,Griff,Vinyl,2012
38781,38781,Steve Diggle,,Vinyl,2012
38782,38782,Mike Peters,,Vinyl,2012
38783,38783,James Cartwright,Jimmy Breen,Vinyl,2012
38994,38994,Consuelo Allen,Ms Fitz,Yeah Kowalski!,2013
38995,38995,Connor Donnelly,Shane,Yeah Kowalski!,2013
38996,38996,Chris Doubek,Phil Kowalski,Yeah Kowalski!,2013
38997,38997,Annamarie Kasper,Penny Foster,Yeah Kowalski!,2013
38998,38998,Kaitlyn Knippers,Veronica,Yeah Kowalski!,2013
38999,38999,Cameron Wofford,Gabe Kowalski,Yeah Kowalski!,2013
39000,39000,Mark Strano,Paul,Housebroken,2012
39001,39001,Carrie Keranen,Danni,Housebroken,2012
39002,39002,Justin Schollard,Dean,Housebroken,2012
39003,39003,Felix Cordova,Cabbie,Housebroken,2012
39004,39004,Jenny Weaver,Cute Girl,Housebroken,2012
39088,39088,Heather Matarazzo,Mistress,Culling Hens,2012
39089,39089,Stine Fischer Christensen,Wife,Culling Hens,2012
39090,39090,Tom Guiry,William,Culling Hens,2012
39091,39091,Colman Domingo,Trader,Culling Hens,2012
39209,39209,Michael Biehn,Henry,Treachery,2013
39210,39210,Matthew Ziff,Nathan,Treachery,2013
39211,39211,Sarah Butler,Cecilia,Treachery,2013
39212,39212,Caitlin Keats,Vanessa,Treachery,2013
39213,39213,Richard Gunn,Robert,Treachery,2013
39214,39214,Christian J. Meoli,Adult Nathan,Treachery,2013
39215,39215,Jennifer Blanc,Becki,Treachery,2013
39216,39216,Chris Meyer,Evan,Treachery,2013
39217,39217,Tanya Newbould,Chloe,Treachery,2013
39218,39218,Lorraine Ziff,Carla Greene Esq.,Treachery,2013
39219,39219,Jenise Blanc,Client,Treachery,2013
39220,39220,Bruce Figarsky,Lawyer,Treachery,2013
39221,39221,Matthew Krause,Dillon,Treachery,2013
39274,39274,Christa Campbell,Raven,Unraveled,2012
39275,39275,Brendan Connor,Walter,Unraveled,2012
39276,39276,Jorge Garcia,(rumored),Unraveled,2012
39277,39277,Richard Christy,,Unraveled,2012
39278,39278,Christa Campbell,Dana,Straight A's,2013
39279,39279,Kristen Williams,Nikki,Straight A's,2013
39280,39280,Rick LaCour,Casino Patron,Straight A's,2013
39281,39281,Tess Harper,Mother,Straight A's,2013
39282,39282,Mark A. Hernandez,Mexican Guy,Straight A's,2013
39283,39283,Parisse Boothe,Fiona,Straight A's,2013
39284,39284,John P. Fertitta,Doctor,Straight A's,2013
39285,39285,Whitney Able,Fran,Straight A's,2013
39286,39286,James Cox,Horseshoe Hal,Straight A's,2013
39287,39287,Charley Lodi,High Roller #2,Straight A's,2013
39288,39288,Odessa Sykes,Miss Carol,Straight A's,2013
39289,39289,King Orba,Hoss,Straight A's,2013
39290,39290,Liz Mikel,Nurse Viola,Straight A's,2013
39291,39291,Johnnie Brannon,High Roller,Straight A's,2013
39292,39292,Powers Boothe,Father,Straight A's,2013
39293,39293,Kristin Barnhart,Mary the Lunch Lady,Straight A's,2013
39294,39294,Luke Wilson,William,Straight A's,2013
39295,39295,Riley Thomas Stewart,Charles,Straight A's,2013
39296,39296,Jennifer Birmingham,Rachel,Straight A's,2013
39297,39297,Mallory Culbert,Joanne,Straight A's,2013
39298,39298,Leticia Jimenez,Maria,Straight A's,2013
39299,39299,Ryan Phillippe,Scott,Straight A's,2013
39300,39300,Lance E. Nichols,Dr. Carr,Straight A's,2013
39301,39301,Anna Paquin,Katherine,Straight A's,2013
39302,39302,Ursula Parker,Gracie,Straight A's,2013
39303,39303,Augustin Solis,Carlos,Straight A's,2013
39304,39304,Conrad Goode,Craps Table Player #1,Straight A's,2013
39305,39305,Simona Williams,Carla Winetrobe,Straight A's,2013
39374,39374,Javier Bardem,,Silence,2013
39375,39375,Benicio del Toro,Fr. Sebasti?o Rodrigues,Silence,2013
39376,39376,Gael Garc?a Bernal,Fr. Francisco Garrpe,Silence,2013
39377,39377,Daniel Day-Lewis,Fr. Crist?v?o Ferreira,Silence,2013
39393,39393,Antonio Banderas,,Solo,2013
39395,39395,Antonio Banderas,Mort,Ruby Sparks,2012
39396,39396,Deborah Ann Woll,Lila,Ruby Sparks,2012
39397,39397,Steve Coogan,Langdon Tharp,Ruby Sparks,2012
39398,39398,Alia Shawkat,Mabel,Ruby Sparks,2012
39399,39399,Annette Bening,Gertrude,Ruby Sparks,2012
39400,39400,Paul Dano,Calvin Weir-Fields,Ruby Sparks,2012
39401,39401,Aasif Mandvi,Cyrus Modi,Ruby Sparks,2012
39402,39402,Barrett Perlman,Gym Girl,Ruby Sparks,2012
39403,39403,Elliott Gould,Dr. Rosenthal,Ruby Sparks,2012
39404,39404,John F. Beach,Adam,Ruby Sparks,2012
39405,39405,Wallace Langham,Warren,Ruby Sparks,2012
39406,39406,Chris Messina,Harry,Ruby Sparks,2012
39407,39407,Toni Trucks,Susie,Ruby Sparks,2012
39408,39408,Zoe Kazan,Ruby Sparks,Ruby Sparks,2012
39409,39409,Jane Anne Thomas,Saskia,Ruby Sparks,2012
39410,39410,Eleanor Seigler,Mandi,Ruby Sparks,2012
39411,39411,Emma Julia Jacobs,Party Goer at Langdon's,Ruby Sparks,2012
